Introduction to Linked List,http://geeksquiz.com/linked-list-set-1-introduction/
"Given a sequence of words, print all anagrams together",http://www.geeksforgeeks.org/given-a-sequence-of-words-print-all-anagrams-together-set-2/
Tournament Tree (Winner Tree) and Binary Heap,http://www.geeksforgeeks.org/tournament-tree-and-binary-heap/
Decision Trees – Fake (Counterfeit) Coin Puzzle (12 Coin Puzzle),http://www.geeksforgeeks.org/decision-trees-fake-coin-puzzle/
Spaghetti Stack,http://www.geeksforgeeks.org/g-fact-87/
Data Structure for Dictionary and Spell Checker?,http://www.geeksforgeeks.org/data-structure-dictionary-spell-checker/
Binary Indexed Tree,http://www.geeksforgeeks.org/binary-indexed-tree-or-fenwick-tree-2/
"Given an array A[] and a number x, check for pair in A[] with sum as x",http://www.geeksforgeeks.org/write-a-c-program-that-given-a-set-a-of-n-numbers-and-another-number-x-determines-whether-or-not-there-exist-two-elements-in-s-whose-sum-is-exactly-x/
Majority Element,http://www.geeksforgeeks.org/majority-element/
Find the Number Occurring Odd Number of Times,http://www.geeksforgeeks.org/find-the-number-occurring-odd-number-of-times/
Largest Sum Contiguous Subarray,http://www.geeksforgeeks.org/largest-sum-contiguous-subarray/
Find the Missing Number,http://www.geeksforgeeks.org/find-the-missing-number/
Search an element in a sorted and pivoted array,http://www.geeksforgeeks.org/search-an-element-in-a-sorted-and-pivoted-array/
Merge an array of size n into another array of size m+n,http://www.geeksforgeeks.org/merge-one-array-of-size-n-into-another-one-of-size-mn/
Median of two sorted arrays,http://www.geeksforgeeks.org/median-of-two-sorted-arrays/
Write a program to reverse an array,http://www.geeksforgeeks.org/write-a-program-to-reverse-an-array/
Program for array rotation,http://www.geeksforgeeks.org/array-rotation/
Reversal algorithm for array rotation,http://www.geeksforgeeks.org/program-for-array-rotation-continued-reversal-algorithm/
Block swap algorithm for array rotation,http://www.geeksforgeeks.org/block-swap-algorithm-for-array-rotation/
Maximum sum such that no two elements are adjacent,http://www.geeksforgeeks.org/maximum-sum-such-that-no-two-elements-are-adjacent/
Leaders in an array,http://www.geeksforgeeks.org/leaders-in-an-array/
Sort elements by frequency | Set 1,http://www.geeksforgeeks.org/sort-elements-by-frequency/
Count Inversions in an array,http://www.geeksforgeeks.org/counting-inversions/
Two elements whose sum is closest to zero,http://www.geeksforgeeks.org/two-elements-whose-sum-is-closest-to-zero/
Find the smallest and second smallest element in an array,http://www.geeksforgeeks.org/to-find-smallest-and-second-smallest-element-in-an-array/
Check for Majority Element in a sorted array,http://www.geeksforgeeks.org/check-for-majority-element-in-a-sorted-array/
Maximum and minimum of an array using minimum number of comparisons,http://www.geeksforgeeks.org/maximum-and-minimum-in-an-array/
Segregate 0s and 1s in an array,http://www.geeksforgeeks.org/segregate-0s-and-1s-in-an-array-by-traversing-array-once/
k largest(or smallest) elements in an array | added Min Heap method,http://www.geeksforgeeks.org/k-largestor-smallest-elements-in-an-array/
Maximum difference between two elements,http://www.geeksforgeeks.org/maximum-difference-between-two-elements/
Union and Intersection of two sorted arrays,http://www.geeksforgeeks.org/union-and-intersection-of-two-sorted-arrays-2/
Floor and Ceiling in a sorted array,http://www.geeksforgeeks.org/search-floor-and-ceil-in-a-sorted-array/
A Product Array Puzzle,http://www.geeksforgeeks.org/a-product-array-puzzle/
Segregate Even and Odd numbers,http://www.geeksforgeeks.org/segregate-even-and-odd-numbers/
Find the two repeating elements in a given array,http://www.geeksforgeeks.org/find-the-two-repeating-elements-in-a-given-array/
"Sort an array of 0s, 1s and 2s",http://www.geeksforgeeks.org/sort-an-array-of-0s-1s-and-2s/
"Find the Minimum length Unsorted Subarray, sorting which makes the complete array sorted",http://www.geeksforgeeks.org/minimum-length-unsorted-subarray-sorting-which-makes-the-complete-array-sorted/
Find duplicates in O(n) time and O(1) extra space,http://www.geeksforgeeks.org/find-duplicates-in-on-time-and-constant-extra-space/
Equilibrium index of an array,http://www.geeksforgeeks.org/equilibrium-index-of-an-array/
Linked List vs Array,http://www.geeksforgeeks.org/linked-list-vs-array/
Which sorting algorithm makes minimum number of memory writes?,http://www.geeksforgeeks.org/which-sorting-algorithm-makes-minimum-number-of-writes/
Turn an image by 90 degree,http://www.geeksforgeeks.org/turn-an-image-by-90-degree/
Next Greater Element,http://www.geeksforgeeks.org/next-greater-element/
Check if array elements are consecutive | Added Method 3,http://www.geeksforgeeks.org/check-if-array-elements-are-consecutive/
Find the smallest missing number,http://www.geeksforgeeks.org/find-the-first-missing-number/
Count the number of occurrences in a sorted array,http://www.geeksforgeeks.org/count-number-of-occurrences-in-a-sorted-array/
Interpolation search vs Binary search,http://www.geeksforgeeks.org/g-fact-84/
"Given an array arr[], find the maximum j – i such that arr[j] > arr[i]",http://www.geeksforgeeks.org/given-an-array-arr-find-the-maximum-j-i-such-that-arrj-arri/
Maximum of all subarrays of size k (Added a O(n) method),http://www.geeksforgeeks.org/maximum-of-all-subarrays-of-size-k/
Find whether an array is subset of another array | Added Method 3,http://www.geeksforgeeks.org/find-whether-an-array-is-subset-of-another-array-set-1/
Find the minimum distance between two numbers,http://www.geeksforgeeks.org/find-the-minimum-distance-between-two-numbers/
Find the repeating and the missing | Added 3 new methods,http://www.geeksforgeeks.org/find-a-repeating-and-a-missing-number/
Median in a stream of integers (running integers),http://www.geeksforgeeks.org/median-of-stream-of-integers-running-integers/
Find a Fixed Point in a given array,http://www.geeksforgeeks.org/find-a-fixed-point-in-a-given-array/
Maximum Length Bitonic Subarray,http://www.geeksforgeeks.org/maximum-length-bitonic-subarray/
Find the maximum element in an array which is first increasing and then decreasing,http://www.geeksforgeeks.org/find-the-maximum-element-in-an-array-which-is-first-increasing-and-then-decreasing/
Count smaller elements on right side,http://www.geeksforgeeks.org/count-smaller-elements-on-right-side/
Minimum number of jumps to reach end,http://www.geeksforgeeks.org/minimum-number-of-jumps-to-reach-end-of-a-given-array/
Implement two stacks in an array,http://www.geeksforgeeks.org/implement-two-stacks-in-an-array/
Find subarray with given sum,http://www.geeksforgeeks.org/find-subarray-with-given-sum/
Dynamic Programming | Set 14 (Maximum Sum Increasing Subsequence),http://www.geeksforgeeks.org/dynamic-programming-set-14-maximum-sum-increasing-subsequence/
Longest Monotonically Increasing Subsequence Size (N log N),http://www.geeksforgeeks.org/longest-monotonically-increasing-subsequence-size-n-log-n/
Find a triplet that sum to a given value,http://www.geeksforgeeks.org/find-a-triplet-that-sum-to-a-given-value/
Find the smallest positive number missing from an unsorted array,http://www.geeksforgeeks.org/find-the-smallest-positive-number-missing-from-an-unsorted-array/
Find the two numbers with odd occurrences in an unsorted array,http://www.geeksforgeeks.org/find-the-two-numbers-with-odd-occurences-in-an-unsorted-array/
The Celebrity Problem,http://www.geeksforgeeks.org/the-celebrity-problem/
Dynamic Programming | Set 15 (Longest Bitonic Subsequence),http://www.geeksforgeeks.org/dynamic-programming-set-15-longest-bitonic-subsequence/
Find a sorted subsequence of size 3 in linear time,http://www.geeksforgeeks.org/find-a-sorted-subsequence-of-size-3-in-linear-time/
Largest subarray with equal number of 0s and 1s,http://www.geeksforgeeks.org/largest-subarray-with-equal-number-of-0s-and-1s/
Dynamic Programming | Set 18 (Partition problem),http://www.geeksforgeeks.org/dynamic-programming-set-18-partition-problem/
Maximum Product Subarray,http://www.geeksforgeeks.org/maximum-product-subarray/
Find a pair with the given difference,http://www.geeksforgeeks.org/find-a-pair-with-the-given-difference/
Replace every element with the next greatest,http://www.geeksforgeeks.org/replace-every-element-with-the-greatest-on-right-side/
Dynamic Programming | Set 20 (Maximum Length Chain of Pairs),http://www.geeksforgeeks.org/dynamic-programming-set-20-maximum-length-chain-of-pairs/
Find four elements that sum to a given value | Set 1 (n^3 solution),http://www.geeksforgeeks.org/find-four-numbers-with-sum-equal-to-given-sum/
Find four elements that sum to a given value | Set 2 ( O(n^2Logn) Solution),http://www.geeksforgeeks.org/find-four-elements-that-sum-to-a-given-value-set-2/
Sort a nearly sorted (or K sorted) array,http://www.geeksforgeeks.org/nearly-sorted-algorithm/
Maximum circular subarray sum,http://www.geeksforgeeks.org/maximum-contiguous-circular-sum/
Find the row with maximum number of 1s,http://www.geeksforgeeks.org/find-the-row-with-maximum-number-1s/
Median of two sorted arrays of different sizes,http://www.geeksforgeeks.org/median-of-two-sorted-arrays-of-different-sizes/
Shuffle a given array,http://www.geeksforgeeks.org/shuffle-a-given-array/
Count the number of possible triangles,http://www.geeksforgeeks.org/find-number-of-triangles-possible/
Iterative Quick Sort,http://www.geeksforgeeks.org/iterative-quick-sort/
Find the number of islands,http://www.geeksforgeeks.org/find-number-of-islands/
Construction of Longest Monotonically Increasing Subsequence (N log N),http://www.geeksforgeeks.org/construction-of-longest-monotonically-increasing-subsequence-n-log-n/
Find the first circular tour that visits all petrol pumps,http://www.geeksforgeeks.org/find-a-tour-that-visits-all-stations/
Arrange given numbers to form the biggest number,http://www.geeksforgeeks.org/given-an-array-of-numbers-arrange-the-numbers-to-form-the-biggest-number/
Pancake sorting,http://www.geeksforgeeks.org/pancake-sorting/
A Pancake Sorting Problem,http://www.geeksforgeeks.org/a-pancake-sorting-question/
Tug of War,http://www.geeksforgeeks.org/tug-of-war/
Divide and Conquer | Set 3 (Maximum Subarray Sum),http://www.geeksforgeeks.org/divide-and-conquer-maximum-sum-subarray/
Counting Sort,http://www.geeksforgeeks.org/counting-sort/
Merge Overlapping Intervals,http://www.geeksforgeeks.org/merging-intervals/
Find the maximum repeating number in O(n) time and O(1) extra space,http://www.geeksforgeeks.org/find-the-maximum-repeating-number-in-ok-time/
Stock Buy Sell to Maximize Profit,http://www.geeksforgeeks.org/stock-buy-sell/
Rearrange positive and negative numbers in O(n) time and O(1) extra space,http://www.geeksforgeeks.org/rearrange-positive-and-negative-numbers-publish/
Sort elements by frequency | Set 2,http://www.geeksforgeeks.org/sort-elements-by-frequency-set-2/
Find a peak element,http://www.geeksforgeeks.org/find-a-peak-in-a-given-array/
Print all possible combinations of r elements in a given array of size n,http://www.geeksforgeeks.org/print-all-possible-combinations-of-r-elements-in-a-given-array-of-size-n/
"Given an array of of size n and a number k, find all elements that appear more than n/k times",http://www.geeksforgeeks.org/given-an-array-of-of-size-n-finds-all-the-elements-that-appear-more-than-nk-times/
Find the point where a monotonically increasing function becomes positive first time,http://www.geeksforgeeks.org/find-the-point-where-a-function-becomes-negative/
Find the Increasing subsequence of length three with maximum product,http://www.geeksforgeeks.org/increasing-subsequence-of-length-three-with-maximum-product/
Find the minimum element in a sorted and rotated array,http://www.geeksforgeeks.org/find-minimum-element-in-a-sorted-and-rotated-array/
Stable Marriage Problem,http://www.geeksforgeeks.org/stable-marriage-problem/
Merge k sorted arrays | Set 1,http://www.geeksforgeeks.org/merge-k-sorted-arrays/
Radix Sort,http://www.geeksforgeeks.org/radix-sort/
Move all zeroes to end of array,http://www.geeksforgeeks.org/move-zeroes-end-array/
Find number of pairs such that x^y > y^x,http://www.geeksforgeeks.org/find-number-pairs-xy-yx/
Count all distinct pairs with difference equal to k,http://www.geeksforgeeks.org/count-pairs-difference-equal-k/
Find if there is a subarray with 0 sum,http://www.geeksforgeeks.org/find-if-there-is-a-subarray-with-0-sum/
Smallest subarray with sum greater than a given value,http://www.geeksforgeeks.org/minimum-length-subarray-sum-greater-given-value/
Sort an array according to the order defined by another array,http://www.geeksforgeeks.org/sort-array-according-order-defined-another-array/
Maximum Sum Path in Two Arrays,http://www.geeksforgeeks.org/maximum-sum-path-across-two-arrays/
Check if a given array contains duplicate elements within k distance from each other,http://www.geeksforgeeks.org/check-given-array-contains-duplicate-elements-within-k-distance/
Sort an array in wave form,http://www.geeksforgeeks.org/sort-array-wave-form-2/
K’th Smallest/Largest Element in Unsorted Array,http://www.geeksforgeeks.org/kth-smallestlargest-element-unsorted-array/
K’th Smallest/Largest Element in Unsorted Array in Expected Linear Time,http://www.geeksforgeeks.org/kth-smallestlargest-element-unsorted-array-set-2-expected-linear-time/
K’th Smallest/Largest Element in Unsorted Array in Worst Case Linear Time,http://www.geeksforgeeks.org/kth-smallestlargest-element-unsorted-array-set-3-worst-case-linear-time/
 Find Index of 0 to be replaced with 1 to get longest continuous sequence of 1s in a binary array ,http://www.geeksforgeeks.org/find-index-0-replaced-1-get-longest-continuous-sequence-1s-binary-array/
Find the closest pair from two sorted arrays,http://www.geeksforgeeks.org/given-two-sorted-arrays-number-x-find-pair-whose-sum-closest-x/
"Given a sorted array and a number x, find the pair in array whose sum is closest to x",http://geeksquiz.com/given-sorted-array-number-x-find-pair-array-whose-sum-closest-x/
Count 1’s in a sorted binary array,http://geeksquiz.com/count-1s-sorted-binary-array/
Print All Distinct Elements of a given integer array,http://geeksquiz.com/print-distinct-elements-given-integer-array/
Construct an array from its pair-sum array,http://geeksquiz.com/construct-array-pair-sum-array/
Find common elements in three sorted arrays,http://www.geeksforgeeks.org/find-common-elements-three-sorted-arrays/
Find the first repeating element in an array of integers,http://www.geeksforgeeks.org/find-first-repeating-element-array-integers/
Find the smallest positive integer value that cannot be represented as sum of any subset of a given array,http://www.geeksforgeeks.org/find-smallest-value-represented-sum-subset-given-array/
Rearrange an array such that ‘arr[j]’ becomes ‘i’ if ‘arr[i]’ is ‘j’,http://www.geeksforgeeks.org/rearrange-array-arrj-becomes-arri-j/
Find position of an element in a sorted array of infinite numbers,http://www.geeksforgeeks.org/find-position-element-sorted-array-infinite-numbers/
Can QuickSort be implemented in O(nLogn) worst case time complexity?,http://www.geeksforgeeks.org/can-quicksort-implemented-onlogn-worst-case-time-complexity/
Check if a given array contains duplicate elements within k distance from each other,http://www.geeksforgeeks.org/check-given-array-contains-duplicate-elements-within-k-distance/
Find the element that appears once,http://geeksquiz.com/find-the-element-that-appears-once/
Replace every array element by multiplication of previous and next,http://geeksquiz.com/replace-every-array-element-by-multiplication-of-previous-and-next/
Check if any two intervals overlap among a given set of intervals,http://geeksquiz.com/check-if-any-two-intervals-overlap-among-a-given-set-of-intervals/
Delete an element from array (Using two traversals and one traversal),http://geeksquiz.com/delete-an-element-from-array-using-two-traversals-and-one-traversal/
"Given a sorted array and a number x, find the pair in array whose sum is closest to x",http://geeksquiz.com/given-sorted-array-number-x-find-pair-array-whose-sum-closest-x/
Find the largest pair sum in an unsorted array,http://www.geeksforgeeks.org/find-the-largest-pair-sum-in-an-unsorted-array/
Online algorithm for checking palindrome in a stream,http://www.geeksforgeeks.org/online-algorithm-for-checking-palindrome-in-a-stream/
Find Union and Intersection of two unsorted arrays,http://www.geeksforgeeks.org/find-union-and-intersection-of-two-unsorted-arrays/
Pythagorean Triplet in an array,http://www.geeksforgeeks.org/find-pythagorean-triplet-in-an-unsorted-array/
Maximum profit by buying and selling a share at most twice,http://www.geeksforgeeks.org/maximum-profit-by-buying-and-selling-a-share-at-most-twice/
Search in a row wise and column wise sorted matrix,http://www.geeksforgeeks.org/search-in-row-wise-and-column-wise-sorted-matrix/
Print a given matrix in spiral form,http://www.geeksforgeeks.org/print-a-given-matrix-in-spiral-form/
A Boolean Matrix Question,http://www.geeksforgeeks.org/a-boolean-matrix-question/
Print unique rows in a given boolean matrix,http://www.geeksforgeeks.org/print-unique-rows/
Maximum size square sub-matrix with all 1s,http://www.geeksforgeeks.org/maximum-size-sub-matrix-with-all-1s-in-a-binary-matrix/
Print unique rows in a given boolean matrix,http://www.geeksforgeeks.org/print-unique-rows/
Inplace M x N size matrix transpose | Updated,http://www.geeksforgeeks.org/inplace-m-x-n-size-matrix-transpose/
Print Matrix Diagonally,http://www.geeksforgeeks.org/print-matrix-diagonally/
Dynamic Programming | Set 27 (Maximum sum rectangle in a 2D matrix),http://www.geeksforgeeks.org/dynamic-programming-set-27-max-sum-rectangle-in-a-2d-matrix/
Strassen’s Matrix Multiplication,http://www.geeksforgeeks.org/strassens-matrix-multiplication/
Create a matrix with alternating rectangles of O and X,http://www.geeksforgeeks.org/create-a-matrix-with-alternating-rectangles-of-0-and-x/
Find the row with maximum number of 1s,http://www.geeksforgeeks.org/find-the-row-with-maximum-number-1s/
Print all elements in sorted order from row and column wise sorted matrix,http://www.geeksforgeeks.org/print-elements-sorted-order-row-column-wise-sorted-matrix/
"Given an n x n square matrix, find sum of all sub-squares of size k x k",http://www.geeksforgeeks.org/given-n-x-n-square-matrix-find-sum-sub-squares-size-k-x-k/
Count number of islands where every island is row-wise and column-wise separated,http://www.geeksforgeeks.org/count-number-islands-every-island-separated-line/
Find a common element in all rows of a given row-wise sorted matrix,http://www.geeksforgeeks.org/find-common-element-rows-row-wise-sorted-matrix/
"Given a matrix of ‘O’ and ‘X’, replace ‘O’ with ‘X’ if surrounded by ‘X’",http://www.geeksforgeeks.org/given-matrix-o-x-replace-o-x-surrounded-x/
Find the longest path in a matrix with given constraints,http://www.geeksforgeeks.org/find-the-longest-path-in-a-matrix-with-given-constraints/
"Given a Boolean Matrix, find k such that all elements in k’th row are 0 and k’th column are 1",http://www.geeksforgeeks.org/find-k-such-that-all-elements-in-kth-row-are-0-and-kth-column-are-1-in-a-boolean-matrix/
Find the largest rectangle of 1’s with swapping of columns allowed,http://www.geeksforgeeks.org/find-the-largest-rectangle-of-1s-with-swapping-of-columns-allowed/
Validity of a given Tic-Tac-Toe board configuration,http://www.geeksforgeeks.org/validity-of-a-given-tic-tac-toe-board-configuration/
Minimum Initial Points to Reach Destinatio,http://www.geeksforgeeks.org/minimum-positive-points-to-reach-destination/
Find length of the longest consecutive path from a given starting character,http://www.geeksforgeeks.org/find-length-of-the-longest-consecutive-path-in-a-character-matrix/
Collect maximum points in a grid using two traversals,http://www.geeksforgeeks.org/collect-maximum-points-in-a-grid-using-two-traversals/
Rotate Matrix Elements,http://www.geeksforgeeks.org/rotate-matrix-elements/
Find sum of all elements in a matrix except the elements in row and/or column of given cell?,http://www.geeksforgeeks.org/find-sum-of-all-elements-in-a-matrix-except-the-elements-in-given-row-andor-column-2/
Find a common element in all rows of a given row-wise sorted matrix,http://www.geeksforgeeks.org/find-common-element-rows-row-wise-sorted-matrix/
Commonly Asked Data Structure Interview Questions | Set 1,http://geeksquiz.com/commonly-asked-data-structure-interview-questions-set-1/
A data structure for n elements and O(1) operations,http://geeksquiz.com/data-structure-n-elements-o1-operations/
Expression Tree,http://www.geeksforgeeks.org/expression-tree/
